name,offset,inferred_end,inferred_size,module_index,kind,cfg_min,cfg_end,reachable_instructions,status,foreign_entry_edges,shared_tail_edges,unresolved_edges
timer_,1368480,1368532,52,337,4,1368480,1368530,21,shorter,0,0,0
PortKillTime_,1368532,1368576,44,337,4,1368532,1368569,16,shorter,0,0,0
WriteString_,1368576,1368688,112,338,4,1368576,1368687,50,shorter,0,0,0
ElapsedTime_,1368688,1368816,128,339,4,1368688,1368816,42,matches+unresolved,0,0,1
_DOSDefaultAbortModemFunction_,1368816,1368868,52,340,5,1368816,1368826,4,shorter+unresolved,0,0,1
SetAbortModemFunctionPtr_,1368868,1368880,12,340,4,1368868,1368874,2,shorter,0,0,0
_DOSDefaultIdleFunction_,1368880,1368896,16,341,5,1368880,1368893,4,shorter,0,0,0
SetPortIdleFunctionPtr_,1368896,1368912,16,341,4,1368896,1368902,2,shorter,0,0,0
_FarMemSet_,1368912,1368956,44,342,4,1368912,1368955,18,shorter,0,0,0
_CopyToFarMem_,1368956,1369000,44,342,4,1368949,1368997,21,shorter,0,0,0
_CopyFromFarMem_,1369000,1369048,48,342,4,1369000,1369046,21,shorter,0,0,0
_GetCs_,1369048,1369060,12,342,4,1369048,1369060,6,matches,0,0,0
_GetDs_,1369060,1369072,12,342,4,1369060,1369072,6,matches,0,0,0
HookInterrupt_,1369072,1369680,608,344,4,1369072,1369679,177,shorter+unresolved,0,0,1
CalcRR16Address_,1369680,1369740,60,344,4,1369680,1369739,24,shorter,0,0,0
RelocateIsrData_,1369740,1370056,316,344,4,1369740,1370054,97,shorter,0,0,0
_unhook_everything_,1370056,1370132,76,344,5,1370056,1370129,28,shorter,0,0,0
UnHookInterrupt_,1370132,1370392,260,344,4,1370132,1370390,96,shorter,0,0,0
_GetInterruptData_,1370392,1370512,120,344,4,1370392,1370504,46,shorter,0,0,0
_GetCSAlias_,1370512,1370740,228,345,4,1370512,1370526,6,shorter+unresolved,0,0,1
_AllocateDosMemory_,1370740,1370884,144,345,4,1370740,1370884,57,matches,0,0,0
_FreeDosMemory_,1370884,1370948,64,345,4,1370884,1370946,21,shorter,0,0,0
_GetDosSelector_,1370948,1371120,172,345,4,1370948,1370963,7,shorter+unresolved,0,0,1
_GetRealAddress_,1371120,1371248,128,345,4,1371120,1371247,40,shorter,0,0,0
_GetOldProtHandler_,1371248,1371336,88,345,4,1371248,1371333,34,shorter,0,0,0
_GetOldRealHandler_,1371336,1371416,80,345,4,1371336,1371416,25,matches,0,0,0
_SetHandlers_,1371416,1371572,156,345,4,1371416,1371572,49,matches,0,0,0
_LockRegion_,1371572,1371776,204,345,4,1371572,1371763,60,shorter,0,0,0
_GenericNotSupportedA_,1371776,1371788,12,346,5,1371776,1371787,3,shorter,0,0,0
_GenericNotSupportedB_,1371776,1371788,12,346,5,1371776,1371787,3,shorter,0,0,0
_GenericNotSupportedD_,1371776,1371788,12,346,5,1371776,1371787,3,shorter,0,0,0
_GenericNotSupportedE_,1371776,1371788,12,346,5,1371776,1371787,3,shorter,0,0,0
_GenericNotSupportedC_,1371788,1371804,16,346,5,1371788,1371801,3,shorter,0,0,0
_GenericNotSupportedG_,1371804,1371844,40,346,5,1371804,1371844,13,matches,0,0,0
_GenericPortClose_,1371844,1371900,56,346,5,1371844,1371897,23,shorter,0,0,0
_DefaultClearError_,1371900,1371908,8,346,5,1371900,1371908,2,matches,0,0,0
_close_all_ports_,1371908,1371940,32,346,4,1371908,1371940,10,matches,0,0,0
_InitializeDriverFunctions_,1371940,1372180,240,346,4,1371940,1372179,42,shorter,0,0,0
_FreePort_,1372180,1372232,52,346,4,1372180,1372231,22,shorter,0,0,0
_OutOfMemoryPort_,1372232,1372304,72,346,4,1372232,1372301,20,shorter,0,0,0
IsMicroChannel_,1372304,1372640,336,347,4,1372304,1372637,84,shorter+unresolved,0,0,1
WindowsEnhancedMode_,1372640,1372744,104,350,4,1372640,1372742,35,shorter+unresolved,0,0,1
DESQViewRunning_,1372744,1372928,184,350,4,1372744,1372925,56,shorter+unresolved,0,0,2
YieldWindowsTimeSlice_,1372928,1372972,44,350,4,1372928,1372970,16,shorter,0,0,0
YieldDESQViewTimeSlice_,1372972,1373024,52,350,4,1372972,1373014,16,shorter,0,0,0
_DumpChipData_,1373024,1373256,232,351,5,1373024,1373256,88,matches,0,0,0
_DumpAddresses_,1373256,1373396,140,351,5,1373256,1373394,58,shorter,0,0,0
_DumpBuffer_,1373396,1373544,148,351,5,1373396,1373543,57,shorter,0,0,0
_DumpStatusBits_,1373544,1373716,172,351,5,1373544,1373715,62,shorter,0,0,0
_DumpHandshaking_,1373716,1373856,140,351,5,1373716,1373853,48,shorter,0,0,0
_DumpLinks_,1373856,1373940,84,351,5,1373856,1373938,33,shorter,0,0,0
_DumpBufferSpace_,1373940,1374008,68,351,5,1373940,1374007,27,shorter,0,0,0
_DumpIRQData_,1374008,1374340,332,351,5,1374008,1374337,99,shorter,0,0,0
_DumpPortStatusGreenleafFast_,1374340,1374502,162,351,4,1374340,1374502,52,matches,0,0,0
__int23_handler_,1374502,1374651,149,352,5,1374502,1374651,52,matches,0,0,0
__int_ctrl_break_handler_,1374651,1374771,120,352,5,1374651,1374771,37,matches,0,2,0
__DPMI_hosted_,1374771,1374919,148,352,4,1374771,1374919,51,matches+unresolved,0,0,2
__restore_int23_,1374919,1375352,433,352,4,1374919,1375162,65,shorter+unresolved,0,0,3
__restore_int_,1375352,1375357,5,352,5,1375352,1375357,1,matches,1,0,0
__restore_int_ctrl_break_,1375357,1375413,56,352,4,1375162,1375405,65,shorter+unresolved,0,2,3
__grab_int23_,1375413,1375696,283,352,4,1375413,1375696,10,matches+unresolved,0,0,1
__grab_int_ctrl_break_,1375696,1375979,283,352,4,1375696,1375979,10,matches+unresolved,0,0,1
__EnterWVIDEO_,1375979,1376017,38,353,4,1375979,1376017,12,matches,0,0,0
read_,1376017,1376268,251,354,4,1376017,1376268,98,matches,0,0,0
close_,1376268,1376300,32,355,4,1376268,1376300,8,matches,1,0,0
filelength_,1376300,1376361,61,356,4,1376300,1376361,28,matches,0,0,0
write_,1376361,1376830,469,357,4,1376361,1376830,171,matches,0,0,0
_strnicmp_,1376830,1376913,83,359,4,1376830,1376913,43,matches,0,0,0
strnicmp_,1376830,1376913,83,359,4,1376830,1376913,43,matches,0,0,0
setvbuf_,1376913,1378040,1127,360,4,1376913,1377016,38,shorter,0,0,0
_DC_0,1378040,1378057,17,361,4,1378040,1378057,8,matches,0,0,0
_DC_1,1378057,1378069,12,361,4,1378057,1378069,7,matches,0,0,0
_DC_16,1378069,1378100,31,361,4,1378069,1378100,11,matches,0,0,0
_DC_17,1378100,1378120,20,361,4,1378100,1378120,9,matches,0,0,0
_DC_18,1378120,1378151,31,361,4,1378120,1378151,11,matches,0,0,0
_DC_19,1378151,1378171,20,361,4,1378151,1378171,9,matches,0,0,0
_DC_24,1378171,1378200,29,361,4,1378171,1378200,12,matches,0,0,0
_DC_25,1378200,1378218,18,361,4,1378200,1378218,10,matches,0,0,0
_DC_26,1378218,1378247,29,361,4,1378218,1378247,12,matches,0,0,0
_DC_27,1378247,1378265,18,361,4,1378247,1378265,10,matches,0,0,0
_DC_32,1378265,1378285,20,361,4,1378265,1378285,8,matches,0,0,0
_DC_33,1378285,1378300,15,361,4,1378285,1378300,7,matches,0,0,0
_DC_36,1378300,1378322,22,361,4,1378300,1378322,9,matches,0,0,0
_DC_37,1378322,1378339,17,361,4,1378322,1378339,8,matches,0,0,0
_DC_48,1378339,1378372,33,361,4,1378339,1378372,11,matches,0,0,0
_DC_49,1378372,1378394,22,361,4,1378372,1378394,9,matches,0,0,0
_DC_50,1378394,1378427,33,361,4,1378394,1378427,11,matches,0,0,0
_DC_51,1378427,1378449,22,361,4,1378427,1378449,9,matches,0,0,0
_DC_52,1378449,1378486,37,361,4,1378449,1378486,13,matches,0,0,0
_DC_53,1378486,1378512,26,361,4,1378486,1378512,11,matches,0,0,0
_DC_54,1378512,1378549,37,361,4,1378512,1378549,13,matches,0,0,0
_DC_55,1378549,1378575,26,361,4,1378549,1378575,11,matches,0,0,0
_DC_56,1378575,1378610,35,361,4,1378575,1378610,12,matches,0,0,0
_DC_57,1378610,1378634,24,361,4,1378610,1378634,10,matches,0,0,0
_DC_58,1378634,1378669,35,361,4,1378634,1378669,12,matches,0,0,0
_DC_59,1378669,1378693,24,361,4,1378669,1378693,10,matches,0,0,0
_DC_60,1378693,1378732,39,361,4,1378693,1378732,14,matches,0,0,0
_DC_61,1378732,1378760,28,361,4,1378732,1378760,12,matches,0,0,0
_DC_62,1378760,1378799,39,361,4,1378760,1378799,14,matches,0,0,0
_DC_63,1378799,1378827,28,361,4,1378799,1378827,12,matches,0,0,0
_DC_64,1378827,1378872,45,361,4,1378827,1378872,16,matches,0,0,0
_DC_65,1378872,1378912,40,361,4,1378872,1378912,15,matches,0,0,0
_DC_80,1378912,1379001,89,361,4,1378912,1379001,27,matches,0,0,0
_DC_81,1379001,1379079,78,361,4,1379001,1379079,25,matches,0,0,0
_DC_82,1379079,1379168,89,361,4,1379079,1379168,27,matches,0,0,0
_DC_83,1379168,1379246,78,361,4,1379168,1379246,25,matches,0,0,0
_DC_88,1379246,1379333,87,361,4,1379246,1379333,28,matches,0,0,0
_DC_89,1379333,1379409,76,361,4,1379333,1379409,26,matches,0,0,0
_DC_90,1379409,1379496,87,361,4,1379409,1379496,28,matches,0,0,0
_DC_91,1379496,1379572,76,361,4,1379496,1379572,26,matches,0,0,0
_DC_96,1379572,1379620,48,361,4,1379572,1379620,16,matches,0,0,0
_DC_97,1379620,1379663,43,361,4,1379620,1379663,15,matches,0,0,0
_DC_100,1379663,1379713,50,361,4,1379663,1379713,17,matches,0,0,0
_DC_101,1379713,1379758,45,361,4,1379713,1379758,16,matches,0,0,0
_DC_112,1379758,1379849,91,361,4,1379758,1379849,27,matches,0,0,0
_DC_113,1379849,1379929,80,361,4,1379849,1379929,25,matches,0,0,0
_DC_114,1379929,1380020,91,361,4,1379929,1380020,27,matches,0,0,0
_DC_115,1380020,1380100,80,361,4,1380020,1380100,25,matches,0,0,0
_DC_116,1380100,1380195,95,361,4,1380100,1380195,29,matches,0,0,0
_DC_117,1380195,1380279,84,361,4,1380195,1380279,27,matches,0,0,0
_DC_118,1380279,1380374,95,361,4,1380279,1380374,29,matches,0,0,0
_DC_119,1380374,1380458,84,361,4,1380374,1380458,27,matches,0,0,0
_DC_120,1380458,1380551,93,361,4,1380458,1380551,28,matches,0,0,0
_DC_121,1380551,1380633,82,361,4,1380551,1380633,26,matches,0,0,0
_DC_122,1380633,1380726,93,361,4,1380633,1380726,28,matches,0,0,0
_DC_123,1380726,1380808,82,361,4,1380726,1380808,26,matches,0,0,0
_DC_124,1380808,1380905,97,361,4,1380808,1380905,30,matches,0,0,0
_DC_125,1380905,1380991,86,361,4,1380905,1380991,28,matches,0,0,0
_DC_126,1380991,1381088,97,361,4,1380991,1381088,30,matches,0,0,0
_DC_127,1381088,1381174,86,361,4,1381088,1381174,28,matches,0,0,0
_M_0,1381174,1381207,33,361,4,1381174,1381207,11,matches,0,0,0
_M_1,1381207,1381243,36,361,4,1381207,1381243,12,matches,0,0,0
_M_2,1381243,1381287,44,361,4,1381243,1381287,13,matches,0,0,0
_M_3,1381287,1381337,50,361,4,1381287,1381337,15,matches,0,0,0
_M_6,1381337,1381381,44,361,4,1381337,1381381,13,matches,0,0,0
_M_7,1381381,1381431,50,361,4,1381381,1381431,15,matches,0,0,0
_M_8,1381431,1381467,36,361,4,1381431,1381467,11,matches,0,0,0
_M_9,1381467,1381506,39,361,4,1381467,1381506,12,matches,0,0,0
_M_10,1381506,1381552,46,361,4,1381506,1381552,13,matches,0,0,0
_M_11,1381552,1381604,52,361,4,1381552,1381604,15,matches,0,0,0
_M_14,1381604,1381650,46,361,4,1381604,1381650,13,matches,0,0,0
_M_15,1381650,1381702,52,361,4,1381650,1381702,15,matches,0,0,0
_M_16,1381702,1381730,28,361,4,1381702,1381730,10,matches,0,0,0
_M_17,1381730,1381761,31,361,4,1381730,1381761,11,matches,0,0,0
_M_18,1381761,1381794,33,361,4,1381761,1381794,11,matches,0,0,0
_M_19,1381794,1381833,39,361,4,1381794,1381833,13,matches,0,0,0
_M_22,1381833,1381866,33,361,4,1381833,1381866,11,matches,0,0,0
_M_23,1381866,1381905,39,361,4,1381866,1381905,13,matches,0,0,0
_M_24,1381905,1381936,31,361,4,1381905,1381936,10,matches,0,0,0
_M_25,1381936,1381970,34,361,4,1381936,1381970,11,matches,0,0,0
_M_26,1381970,1382005,35,361,4,1381970,1382005,11,matches,0,0,0
_M_27,1382005,1382046,41,361,4,1382005,1382046,13,matches,0,0,0
_M_30,1382046,1382081,35,361,4,1382046,1382081,11,matches,0,0,0
_M_31,1382081,1382122,41,361,4,1382081,1382122,13,matches,0,0,0
_M_32,1382122,1382166,44,361,4,1382122,1382166,12,matches,0,0,0
_M_33,1382166,1382213,47,361,4,1382166,1382213,13,matches,0,0,0
_M_34,1382213,1382271,58,361,4,1382213,1382271,16,matches,0,0,0
_M_35,1382271,1382335,64,361,4,1382271,1382335,18,matches,0,0,0
_M_38,1382335,1382393,58,361,4,1382335,1382393,16,matches,0,0,0
_M_39,1382393,1382457,64,361,4,1382393,1382457,18,matches,0,0,0
_M_40,1382457,1382507,50,361,4,1382457,1382507,14,matches,0,0,0
_M_41,1382507,1382560,53,361,4,1382507,1382560,15,matches,0,0,0
_M_42,1382560,1382620,60,361,4,1382560,1382620,16,matches,0,0,0
_M_43,1382620,1382686,66,361,4,1382620,1382686,18,matches,0,0,0
_M_46,1382686,1382746,60,361,4,1382686,1382746,16,matches,0,0,0
_M_47,1382746,1382812,66,361,4,1382746,1382812,18,matches,0,0,0
_M_48,1382812,1382851,39,361,4,1382812,1382851,11,matches,0,0,0
_M_49,1382851,1382893,42,361,4,1382851,1382893,12,matches,0,0,0
_M_50,1382893,1382940,47,361,4,1382893,1382940,14,matches,0,0,0
_M_51,1382940,1382993,53,361,4,1382940,1382993,16,matches,0,0,0
_M_54,1382993,1383040,47,361,4,1382993,1383040,14,matches,0,0,0
_M_55,1383040,1383093,53,361,4,1383040,1383093,16,matches,0,0,0
_M_56,1383093,1383138,45,361,4,1383093,1383138,13,matches,0,0,0
_M_57,1383138,1383186,48,361,4,1383138,1383186,14,matches,0,0,0
_M_58,1383186,1383235,49,361,4,1383186,1383235,14,matches,0,0,0
_M_59,1383235,1383290,55,361,4,1383235,1383290,16,matches,0,0,0
_M_62,1383290,1383339,49,361,4,1383290,1383339,14,matches,0,0,0
_M_63,1383339,1383394,55,361,4,1383339,1383394,16,matches,0,0,0
_M_64,1383394,1383422,28,361,4,1383394,1383422,10,matches,0,0,0
_M_65,1383422,1383460,38,361,4,1383422,1383460,12,matches,0,0,0
_M_66,1383460,1383493,33,361,4,1383460,1383493,11,matches,0,0,0
_M_67,1383493,1383536,43,361,4,1383493,1383536,13,matches,0,0,0
_M_70,1383536,1383569,33,361,4,1383536,1383569,11,matches,0,0,0
_M_71,1383569,1383612,43,361,4,1383569,1383612,13,matches,0,0,0
_M_72,1383612,1383643,31,361,4,1383612,1383643,10,matches,0,0,0
_M_73,1383643,1383684,41,361,4,1383643,1383684,12,matches,0,0,0
_M_74,1383684,1383718,34,361,4,1383684,1383718,11,matches,0,0,0
_M_75,1383718,1383762,44,361,4,1383718,1383762,13,matches,0,0,0
_M_78,1383762,1383796,34,361,4,1383762,1383796,11,matches,0,0,0
_M_79,1383796,1383840,44,361,4,1383796,1383840,13,matches,0,0,0
_M_96,1383840,1383879,39,361,4,1383840,1383879,11,matches,0,0,0
_M_97,1383879,1383928,49,361,4,1383879,1383928,13,matches,0,0,0
_M_98,1383928,1383975,47,361,4,1383928,1383975,14,matches,0,0,0
_M_99,1383975,1384032,57,361,4,1383975,1384032,16,matches,0,0,0
_M_102,1384032,1384079,47,361,4,1384032,1384079,14,matches,0,0,0
_M_103,1384079,1384136,57,361,4,1384079,1384136,16,matches,0,0,0
_M_104,1384136,1384181,45,361,4,1384136,1384181,13,matches,0,0,0
_M_105,1384181,1384236,55,361,4,1384181,1384236,15,matches,0,0,0
_M_106,1384236,1384284,48,361,4,1384236,1384284,14,matches,0,0,0
_M_107,1384284,1384342,58,361,4,1384284,1384342,16,matches,0,0,0
_M_110,1384342,1384390,48,361,4,1384342,1384390,14,matches,0,0,0
_M_111,1384390,1384448,58,361,4,1384390,1384448,16,matches,0,0,0
_AILSSA_merge,1384448,1384961,513,361,4,1384448,1384961,142,matches+unresolved,0,0,2
_AILSSA_DMA_copy,1384961,1385107,146,361,4,1384961,1385107,53,matches,0,0,0
_AILSSA_flush_buffer,1385107,1385151,44,361,4,1385107,1385151,27,matches,0,0,0
_AILSSA_VMM_lock,1385151,1385198,47,361,4,1385151,1385198,19,matches,0,0,0
OpenOutputBitBuffer_,1385198,1385305,107,362,4,1385198,1385305,39,matches,0,0,0
OpenInputBitBuffer_,1385305,1385412,107,362,4,1385305,1385412,39,matches,0,0,0
CloseOutputBitBuffer_,1385412,1385517,105,362,4,1385412,1385517,41,matches,0,0,0
CloseInputBitBuffer_,1385517,1385561,44,362,4,1385517,1385561,21,matches,0,0,0
BufferOutputBit_,1385561,1385817,256,362,4,1385561,1385817,77,matches,0,0,0
BufferOutputBits_,1385817,1386108,291,362,4,1385817,1386108,86,matches,0,0,0
BufferInputBit_,1386108,1386405,297,362,4,1386108,1386405,91,matches,0,0,0
BufferInputBits_,1386405,1386723,318,362,4,1386405,1386723,96,matches,0,0,0
OpenOutputBitFile_,1386723,1386847,124,362,4,1386723,1386847,43,matches,0,0,0
OpenInputBitFile_,1386847,1386971,124,362,4,1386847,1386971,43,matches,0,0,0
CloseOutputBitFile_,1386971,1387216,245,362,4,1386971,1387216,89,matches,0,0,0
CloseInputBitFile_,1387216,1387270,54,362,4,1387216,1387270,24,matches,0,0,0
OutputBit_,1387270,1387683,413,362,4,1387270,1387683,132,matches,0,0,0
OutputBits_,1387683,1388131,448,362,4,1387683,1388131,141,matches,0,0,0
InputBit_,1388131,1388547,416,362,4,1388131,1388547,134,matches,0,0,0
InputBits_,1388547,1388984,437,362,4,1388547,1388984,139,matches,0,0,0
FilePrintBinary_,1388984,1389083,99,362,4,1388984,1389083,36,matches,0,0,0
calloc_,1389083,1389107,24,363,4,1389083,1389107,10,matches,0,0,0
fatal_error_,1389107,1389193,86,364,4,1389107,1389193,33,matches,0,0,0
abort_,1389193,1389199,6,365,4,1389193,1389199,1,matches,1,0,0
__terminate_,1389199,1389232,33,365,4,1389199,1389217,6,shorter,0,0,0
exit_function_,1389232,1389288,56,366,5,1389232,1389285,17,shorter,0,0,0
hook_break_,1389288,1389508,220,366,5,1389288,1389507,66,shorter,0,0,0
_enhkbd,1389508,1389568,60,366,4,1389508,1389565,17,shorter,0,0,0
keyboard_initialize_,1389568,1389700,132,366,5,1389568,1389700,40,matches,0,0,0
let_dos_break_,1389700,1389740,40,366,5,1389700,1389740,15,matches,0,0,0
_getkey,1389740,1389932,192,366,4,1389740,1389932,51,matches,0,0,0
_gfkbhit,1389932,1390088,156,366,4,1389932,1390086,43,shorter,0,0,0
_kbfetch,1390088,1390240,152,366,4,1390088,1390238,37,shorter,0,0,0
_kbshift,1390240,1390364,124,366,4,1390240,1390362,30,shorter,0,0,0
_breakchk,1390364,1390576,212,366,4,1390364,1390576,60,matches,0,0,0
__disenk,1390576,1390592,16,366,4,1390576,1390585,3,shorter,0,0,0
_asgetdivisor_,1390592,1390742,150,369,4,1390592,1390742,61,matches,0,0,0
__sigabort_,1390742,1390752,10,370,4,1390742,1390752,2,matches,1,0,0
__sigfpe_handler_,1390752,1390805,53,370,4,1390752,1390805,20,matches,0,0,0
signal_,1390805,1390986,181,370,4,1390805,1390842,12,shorter+unresolved,0,0,1
raise_,1390986,1391180,194,370,4,1390986,1391180,58,matches+unresolved,0,0,2
_chain_intr_,1391180,1391205,25,371,4,1391180,1391205,16,matches,0,0,0
__setenvp_,1391205,1391420,215,372,4,1391205,1391417,81,shorter,0,0,0
_gf_kbd_status,1391420,1391449,29,373,4,1391420,1391449,13,matches,0,0,0
_kbd_int_handler,1391449,1391464,15,373,4,1391449,1391464,9,matches,0,0,0
__grab_fpe_,1391464,1391469,5,374,4,1391464,1391469,1,matches,1,0,0
__GrabFP87_,1391469,1391518,49,375,4,1391469,1391478,3,shorter+unresolved,0,0,1
__Init_FPE_handler_,1391518,1391611,93,376,4,1391518,1391525,1,shorter+unresolved,0,0,1
__Fini_FPE_handler_,1391611,1391704,93,376,4,1391611,1391618,1,shorter+unresolved,0,0,1
__Enable_FPE_,1391704,1391725,21,377,4,1391704,1391725,8,matches,0,0,0
__FPEHandler_,1391725,1391738,13,377,4,1391725,1391738,7,matches,1,0,0
__FPE2Handler_,1391738,1392000,262,377,4,1391738,1392000,96,matches+unresolved,0,0,1
anon_call_00153D80,1392000,1392141,141,-1,4,1392000,1392141,50,matches,0,0,0
anon_call_00153E0D,1392141,1392223,82,-1,4,1392141,1392223,26,matches,0,0,0
anon_call_00153E5F,1392223,1392261,38,-1,4,1392223,1392261,12,matches,0,0,0
anon_call_00153E85,1392261,1392298,37,-1,4,1392261,1392298,19,matches,0,0,0
anon_call_00153EAA,1392298,1392312,14,-1,4,1392298,1392312,6,matches,0,0,0
__Phar_hook_init_,1392312,1392507,195,378,4,1392312,1392507,61,matches,0,0,0
__Phar_hook_fini_,1392507,1392552,45,378,4,1392507,1392552,13,matches,0,0,0
__DOS4G_hook_init_,1392552,1392597,45,379,4,1392552,1392597,14,matches,0,0,0
__DOS4G_hook_fini_,1392597,1392622,25,379,4,1392597,1392622,8,matches,0,0,0
__Ergo_hook_init_,1392622,1392684,62,380,4,1392622,1392684,18,matches,0,0,0
__Ergo_hook_fini_,1392684,1392710,26,380,4,1392684,1392709,8,shorter,0,0,0
__Intel_hook_init_,1392710,1392798,88,381,4,1392710,1392798,21,matches,0,0,0
__Intel_hook_fini_,1392798,1392800,2,381,4,1392798,1392799,1,shorter,0,0,0
__save_8087_,1392800,1392805,5,384,5,1392800,1392805,3,matches,0,0,0
__rest_8087_,1392805,1392809,4,384,5,1392805,1392809,3,matches,0,0,0
__init_8087_,1392809,1392858,49,384,4,1392809,1392858,14,matches,0,0,0
_fpreset_,1392858,1392868,10,384,4,1392858,1392868,3,matches,1,0,0
__chk8087_,1392868,1392942,74,384,4,1392868,1392942,25,matches,0,0,0
_do_nothing_,1392942,1392944,2,385,5,1392942,1392943,1,shorter,0,0,0
__init_80x87,1392944,1393312,368,387,4,1392944,1392983,18,shorter,0,0,0
anon_call_001542A0,1393312,1394064,752,-1,4,1393312,1394052,233,shorter,0,0,0
anon_call_00154590,1394064,1394176,112,-1,4,1394064,1394172,34,shorter,0,0,0
anon_call_00154600,1394176,1394320,144,-1,4,1394176,1394309,41,shorter,0,0,0
_SmackGetSizeTables,1394320,1394336,16,327,4,1394320,1394326,2,shorter,0,0,0
_SmackDoTables,1394336,1395168,832,327,4,1394336,1394445,31,shorter+unresolved,0,0,1
anon_call_001549E0,1395168,1395216,48,-1,4,1395168,1395216,19,matches,0,0,0
anon_call_00154A10,1395216,1405728,10512,-1,4,1395216,1395264,18,shorter,0,0,0
_Unsmack,1405728,1406704,976,327,4,1405728,1405988,54,shorter+unresolved,0,0,2
_SmackDoPCM,1406704,1408800,2096,327,4,1406704,1408792,574,shorter,0,0,0
_SmackGetSizeDeltas,1408800,1408832,32,327,4,1408800,1408823,13,shorter,0,0,0
_SmackGetRect,1408832,1409120,288,327,4,1408832,1409105,95,shorter,0,0,0
_SmackRemapTables,1409120,1409328,208,327,4,1409120,1409327,80,shorter,0,0,0
__SegmentStartRR16,1409328,1409329,1,348,4,1409328,1409328,0,no_entry_decode,0,0,1
__IrqDataArrayRR16,1409329,1409949,620,348,4,1409329,1409329,0,no_entry_decode,0,0,1
__VideoBasePD16,1409949,1410137,188,348,4,1409949,1409949,0,no_entry_decode,0,0,1
__asi_kill_time_real,1410137,1410138,1,348,4,1410137,1410138,1,matches,0,0,0
__GreenleafFastRealIsr,1410138,1410242,104,348,4,1410138,1410205,26,shorter+unresolved,0,0,3
__irq_real_stub_0_RR16,1410242,1410248,6,348,4,1410242,1410248,2,matches,1,0,0
__irq_real_stub_1_RR16,1410248,1410254,6,348,4,1410248,1410254,2,matches,1,0,0
__irq_real_stub_2_RR16,1410254,1410260,6,348,4,1410254,1410260,2,matches,1,0,0
