name,segment,offset,kind,module_index,file_offset
_n_maps_generated,2,148248,3,54,
_n_space_monsters,2,148249,2,54,
_make_food_planet,2,148250,2,54,
_mox_font_colors,2,148252,2,55,
_mouse_clock_image_num,2,148260,3,55,
_g_remap_colors,2,148264,3,57,
_input_box,2,148272,3,57,
_officer_skill_help,2,148488,3,58,
_ldrpict,2,148568,3,58,
_officer_skill_description_string,2,148572,3,58,
_prev_leaders,2,148680,3,58,
_officer_skill_name_string,2,148684,3,58,
_officer_dismiss_btn,2,148792,3,58,
_officer_pool_btn,2,148794,3,58,
_fleet_icon_ship_id_to_move,2,148796,2,58,
_officer_star_displayed,2,148798,2,58,
_officer_star_chosen,2,148800,2,58,
_offscrn_ask_for_hire_popup,2,148802,3,58,
_officer_button_mode,2,148804,3,58,
_offscrn_skip_draw_ships,2,148805,3,58,
_offscrn_flash_incr,2,148806,2,58,
_offscrn_flash_dir,2,148807,2,58,
_offscrn_flash_value,2,148808,2,58,
_can_reach_star,2,148812,3,59,
_p_rotating_planet,2,148884,3,59,
_screen,2,148888,3,59,
_climate_bit_field,2,148892,3,59,
_planet_summary,2,148896,3,59,
_ship_summary,2,148900,3,59,
_n_plntsum_ships,2,148904,3,59,
_last_ship_moved,2,148906,3,59,
_send_choice,2,148908,3,59,
_plntsum_scroll_bar,2,148910,3,59,
_n_ships_in_summary,2,148912,3,59,
_planet_explored,2,148914,3,59,
_wait_ctr,2,148959,3,59,
_draw_colony_button_status,2,148960,3,59,
_flash_color_value,2,148961,3,59,
_draw_outpost_button_status,2,148962,3,59,
_skip_draw_planets,2,148963,3,59,
_can_reach_scanned_planet,2,148964,3,59,
_fade_flag,2,148965,3,59,
_draw_screen_to_back,2,148966,3,59,
_recalc_first_planet,2,148967,3,59,
_box_field_scanned,2,148968,3,59,
_found_outpost_ship,2,148969,3,59,
_found_colony_ship,2,148970,3,59,
_hof,2,148988,2,60,
_hi,2,149440,3,60,
_entry_to_flash,2,149444,3,60,
_difficulty_string,2,149446,3,60,
_remap_gray_mask_palette,2,149524,2,63,
_sys_data_buffer,2,152084,2,63,
_system_display_sun_seg,2,152088,3,63,
_sys_disp_bitmap,2,152092,3,63,
_planet_palette,2,152096,3,63,
_mask_header,2,152100,2,63,
_star_description_string,2,152104,3,63,
_planet_anim_ctr,2,152359,3,63,
_skip_draw_system_planets,2,152364,2,63,
_draw_sun_before_planet,2,152365,3,63,
_evan_show_prime_flag,2,152366,3,63,
_skip_draw_system_display,2,152367,2,63,
_textbox_field_save,2,152368,3,64,
_textbox_seg,2,152404,3,64,
_textbox_af,2,152408,3,64,
_bottom_y,2,152412,3,64,
_box_y,2,152414,3,64,
_box_x,2,152416,3,64,
_old_help_list_active,2,152420,3,64,
_old_draw_fields_flag,2,152422,3,64,
_box_size,2,152424,3,64,
_reload_saved_block,2,152426,3,64,
_env_shield_anims,2,152432,2,65,
_laser_burst_anim,2,152592,2,65,
_shield_anims,2,152848,2,65,
_combined_pict,2,153008,2,65,
_shield_pict,2,153012,2,65,
_envelop_pict,2,153016,2,65,
_mauler_ball_seg,2,153020,3,65,
_pict,2,153028,2,65,
_burst_pict,2,153032,2,65,
_explode_pict,2,153036,2,65,
_g_sfx_n,2,153040,3,65,
_g_weapon_n,2,153042,3,65,
_msg_queue,2,153044,2,65,
_bldg_cache_index,2,153500,2,67,
_bldg_cache_col,2,153580,2,67,
_bldg_cache_row,2,153660,2,67,
_bldg_cache,2,153740,2,67,
_bldg_cache_time_stamp,2,153900,2,67,
_bldg_cache_seg,2,154060,2,67,
_bldg_bitm,2,155020,2,68,
_colsum_pal_anim,2,155024,2,68,
_desc_record_ptr,2,155028,3,68,
_building_fields,2,155060,3,68,
_buffer,2,155276,2,68,
_colony_bldg_saved_screen,2,155302,3,68,
_refitting_ship_n,2,155304,3,68,
_scanned_prod,2,155306,3,68,
_colony_auto_building,2,155308,3,68,
_backup_results_ptr,2,155316,2,69,
_results_ptr,2,155320,2,69,
_n_bombs,2,155324,2,69,
_bombs,2,155328,2,69,
_veggie_list,2,155704,2,70,
_veggie_anims,2,156568,2,70,
_g_link_list,2,156984,2,70,
_g_n_links,2,157026,2,70,
_road_list,2,157028,2,70,
_g_units,2,158612,3,71,
_explosion_anim,2,160612,3,71,
_heart_anim,2,160616,3,71,
_frame_anim,2,160620,3,71,
_flip_bitm_seg2,2,160624,2,71,
_flip_bitm_seg,2,160628,2,71,
_g_attack_ptr,2,160632,3,71,
_g_defend_ptr,2,160636,3,71,
_display_fast,2,160644,3,71,
_top_line,2,160646,3,71,
_start_combat,2,160648,3,71,
_pod1l_sfx,2,160652,3,72,
_pod2d_sfx,2,160656,3,72,
_l_anims,2,160660,3,72,
_pod1d_sfx,2,160664,3,72,
_pod2l_sfx,2,160668,3,72,
_import_anims,2,160676,3,74,
_job_anims,2,160708,3,74,
_military_anims,2,161044,3,74,
_govt_anims,2,161324,3,74,
_conquered_anims,2,161356,3,74,
_wee_import_anims,2,161412,3,74,
_wee_prod_anims,2,161444,3,74,
_prod_anims,2,161476,3,74,
_spy_anim,2,161508,3,74,
_colony_bldg_fields,2,161564,3,74,
_ocean_planet_cache_seg,2,161636,2,74,
_planet_cache_time_stamp,2,161640,2,74,
_ocean_planet_cache,2,161660,2,74,
_planet_cache_seg,2,161664,2,74,
_planet_cache,2,161684,2,74,
_colony_handle,2,161704,2,74,
_native_anim,2,161708,3,74,
_swap_bitm,2,161712,2,74,
_g_count,2,161716,2,74,
_star_handle,2,161720,2,74,
_planet_handle,2,161724,2,74,
_ship_bitm,2,161728,2,74,
_mouse_bitm,2,161732,2,74,
_orbit_n,2,161736,2,74,
_ship_pic_bitm,2,161740,2,74,
_android_anim,2,161744,3,74,
_pop_fields,2,161748,2,74,
_sys_disp_scanned_star_handle,2,161832,2,74,
_sys_disp_star_handle,2,161836,2,74,
_sys_disp_scanned_planned_handle,2,161840,2,74,
_settler_fields_ref,2,161844,2,74,
_pop_fields_ref,2,161928,2,74,
_colony_satellite_fields,2,162180,3,74,
_sys_disp_planet_handle,2,162200,2,74,
_colony_satellites,2,162204,3,74,
_planet_cache_entry,2,162224,2,74,
_sys_disp_fields,2,162234,2,74,
_sys_disp_summ_fields,2,162240,2,74,
_sys_disp_planet_fields,2,162250,2,74,
_pop_fields_count,2,162260,2,74,
_pop_fields_coord_var,2,162266,2,74,
_job_fields,2,162272,2,74,
_ocean_planet_cache_entry,2,162278,2,74,
_colony_saved_screen,2,162280,3,74,
_galaxy_map_name_field,2,162282,2,74,
_settler_fields,2,162284,2,74,
_g_scanned_planet,2,162286,2,74,
_settler_fields_coord_var,2,162290,2,74,
_settler_fields_count,2,162292,2,74,
_g_mil_y,2,162294,3,74,
_g_mil_x,2,162296,3,74,
_g_ship_list_ptr,2,162324,3,75,
_g_scroll_ptr,2,162328,2,75,
_g_ship_field_list_ptr,2,162336,3,75,
_g_ship_n,2,162342,3,75,
_n_ships_in_list,2,162344,3,75,
_n_ships_onscreen,2,162346,3,75,
_wee_event_strings,2,162348,3,76,
_list_buy_data,2,165012,3,76,
_list_buy_fields,2,165092,3,76,
_colony_summary_saved_screen,2,165292,3,76,
_planet_anims,2,165296,3,77,
_gas_giant_planet_seg,2,165496,3,77,
_asteroid_planet_seg,2,165500,3,77,
_blinker_seg,2,165504,3,77,
_cheezy_hack_col_count,2,165524,3,78,
_list_col_pop_ref,2,165548,3,78,
_list_col_job_fields,2,166052,3,78,
_g_colony_list_ptr,2,166064,2,78,
_list_col_coord_vars,2,166068,3,78,
_list_col,2,166080,3,78,
_list_col_prod_fields,2,166092,3,78,
_list_col_pop_count,2,166104,3,78,
_list_fields,2,166116,3,78,
_cinematic_saved_autofunction,2,166132,2,79,
_g_old_time,2,166136,3,79,
_g_time,2,166140,3,79,
_old_cycle,2,166144,2,79,
_fake_buttons,2,166148,2,80,
_click_thru_fields,2,166398,2,80,
_fp_data_ptr,2,166976,3,81,
_fp_seg,2,167008,3,81,
_flic_queue,2,167012,3,82,
_g_data_ptr,2,168364,2,83,
_temp_af,2,168368,3,83,
_g_msg,2,168372,3,83,
_g_str_ptr,2,168376,3,83,
_eric_saved_autofunction2,2,168380,2,83,
_eric_saved_autofunction,2,168384,2,83,
_mp_fields,2,168388,3,83,
_stats_array,2,168440,2,83,
_g_temp_tax_rate,2,168494,3,83,
_g_state,2,168496,3,83,
_g_max,2,168498,3,83,
_g_var,2,168500,3,83,
_g_min,2,168502,3,83,
_field_state,2,168504,3,83,
_g_refresh_mode,2,168510,3,83,
_last_scanned_field,2,168512,3,83,
_combat_button_strings,2,168516,3,84,
_gal_size_button_strings,2,168524,3,84,
_color_ken,2,168540,2,84,
_gal_size_anims,2,168548,2,84,
_gal_age_button_strings,2,168564,3,84,
_civ_button_strings,2,168576,3,84,
_opp_button_strings,2,168588,3,84,
_hack_msg,2,168616,3,84,
_difficulty_anims,2,168664,2,84,
_diff_button_strings,2,168684,3,84,
_tech_level_anims,2,168704,2,84,
_button_seg,2,168716,2,84,
_cancel_button_seg,2,168720,2,84,
_num_players_anims,2,168724,2,84,
_gal_age_anims,2,168752,2,84,
_newgame_accept_button_seg,2,168784,2,84,
_background_seg,2,168788,2,84,
_gal_age_button_variable,2,168792,3,84,
_xenon_attacks_button_variable,2,168794,3,84,
_combat_button_variable,2,168796,3,84,
_gal_size_button_variable,2,168798,3,84,
_civ_button_variable,2,168800,3,84,
_diff_button_variable,2,168802,3,84,
_random_events_button_variable,2,168804,3,84,
_opp_button_variable,2,168806,3,84,
_value,2,168812,3,85,
_string_data,2,168816,3,88,
_strings,2,189816,3,88,
_saved_autofunction,2,193068,3,89,
_x_fields,2,193072,3,89,
_player_n_colony_ships,2,193076,3,91,
_player_n_freighter_groups_wanted,2,193100,3,91,
_player_total_strength_vs_colonies,2,193108,3,91,
_player_n_transports,2,193140,3,91,
_player_n_spies,2,193156,3,91,
_player_ship_sizes,2,193172,3,91,
_player_total_strength_vs_ships,2,193620,2,91,
_g_contextual_planet_values,2,193716,3,92,
_g_base_planet_values,2,199476,3,92,
_ship_n_turns_to,2,205236,2,92,
_n_turns_from_to_intermediate,2,205240,3,92,
_planet_stage_weights,2,205244,3,92,
_ship_n_turns_to_intermediate,2,205248,3,92,
_airefit,2,205252,2,92,
_i_all_combat_ships,2,205256,2,92,
_ship_refit_desirabilities,2,205260,2,92,
_aitech,2,205264,2,92,
_all_ships,2,205268,2,92,
_enroute_human_ships,2,205272,2,92,
_ship_strengths,2,205276,2,92,
_star_stage_weights,2,205280,2,92,
_enroute_ships,2,205284,2,92,
_n_turns_from_to,2,205288,2,92,
_ai_colony_info,2,205292,2,92,
_enroute_ship_strengths,2,205296,2,92,
_ship_strengths_in_nebula,2,205300,2,92,
_ai_star_info,2,205304,2,92,
_ship_bomb_strengths,2,205308,2,92,
_star_in_extended_range_of_player,2,205312,2,92,
_ai_player_info,2,205316,2,92,
_possible_ship_strengths,2,205320,2,92,
_enroute_nonstealthy_ships,2,205324,2,92,
_base_star_stage_weights,2,205328,2,92,
_star_in_range_of_player,2,205332,2,92,
_n_all_ships,2,205336,2,92,
_our_blockaded,2,205344,3,93,
_Sort_Pops_colony,2,205348,3,93,
_Sort_Pops_colony_info,2,205352,3,93,
_our_colonies,2,205356,3,93,
_our_unblockaded,2,205360,3,93,
_n_our_unblockaded,2,205366,3,93,
_n_our_colonies,2,205368,3,93,
_n_our_blockaded,2,205370,3,93,
_nonplayer_here,2,205372,3,95,
_flee_stars,2,205376,3,95,
_colonizable,2,205380,3,95,
_p_ai,2,205384,3,95,
_i_ai,2,205388,3,95,
_n_colonizable,2,205390,3,95,
_chat_info,2,205392,2,101,
_d_from_d_s_ships_msg,2,205396,3,102,
_d_from_d_fortresses_msg,2,205400,3,102,
_command_summary_msg,2,205404,3,102,
_d_from_d_battlestations_msg,2,205408,3,102,
_from_imperium_msg,2,205412,3,102,
_total_command_points_used_msg,2,205416,3,102,
_d_from_1_noncombat_ship_msg,2,205420,3,102,
_from_warlord_msg,2,205424,3,102,
_total_command_points_msg,2,205428,3,102,
_ship_maintenance_costs_msg,2,205432,3,102,
_total_command_point_used_msg,2,205436,3,102,
_d_from_d_noncombat_ships_msg,2,205440,3,102,
_d_from_1_s_ship_msg,2,205444,3,102,
_d_from_1_battlestation_msg,2,205448,3,102,
_d_from_1_fortress_msg,2,205452,3,102,
_total_food_produced_msg,2,205456,3,102,
_used_msg,2,205460,3,102,
_research_summary_msg,2,205464,3,102,
_trade_goods_msg,2,205468,3,102,
_bc_summary_msg,2,205472,3,102,
_total_research_produced_msg,2,205476,3,102,
_pollution_penalty_msg,2,205480,3,102,
_taxes_collected_msg,2,205484,3,102,
_artifacts_bonus_msg,2,205488,3,102,
_d_from_1_star_base_msg,2,205492,3,102,
_intelligence_bonus_msg,2,205496,3,102,
_replicated_to_d_food_msg,2,205500,3,102,
_taxed_from_industry_msg,2,205504,3,102,
_taxed_msg,2,205508,3,102,
_industry_summary_msg,2,205512,3,102,
_food_summary_msg,2,205516,3,102,
_government_bonus_msg,2,205520,3,102,
_produced_by_scientists_msg,2,205524,3,102,
_special_income_msg,2,205528,3,102,
_total_income_msg,2,205532,3,102,
_starting_command_points_msg,2,205536,3,102,
_government_penalty_msg,2,205540,3,102,
_total_industry_produced_msg,2,205544,3,102,
_produced_by_workers_msg,2,205548,3,102,
_d_from_d_star_bases_msg,2,205552,3,102,
_base_msg,2,205556,3,102,
_gravity_penalty_msg,2,205560,3,102,
_unification_has_no_morale_msg,2,205564,3,102,
_android_bonus_msg,2,205568,3,102,
_produced_by_farmers_msg,2,205572,3,102,
_government_morale_msg,2,205576,3,102,
_bonus_msg,2,205580,3,102,
_morale_summary_msg,2,205584,3,102,
_mixed_races_msg,2,205588,3,102,
_native_bonus_msg,2,205592,3,102,
_anomaly_msg,2,205596,3,102,
_no_capital_msg,2,205600,3,102,
_total_morale_msg,2,205604,3,102,
_leader_bonus_msg,2,205608,3,102,
_no_barracks_msg,2,205612,3,102,
_conquered_penalty_msg,2,205616,3,102,
_morale_bonus_msg,2,205620,3,102,
_blockaded_penalty_msg,2,205624,3,102,
_aquatic_bonus_msg,2,205628,3,102,
_morale_penalty_msg,2,205632,3,102,
_attack_confirmed,2,205688,3,104,
_battle_stars,2,205692,3,104,
_target,2,205696,3,104,
_player_needs_to_attack,2,205740,3,104,
_star_has_player,2,205744,3,104,
_star_has_nonplayer,2,205748,3,104,
_colony_seized_by_mind_control_msg,2,205752,3,104,
_s_attacks_you_at_s_msg,2,205756,3,104,
_research_treaty_msg,2,205760,3,104,
_noncombat_ships_destroyed_msg,2,205764,3,104,
_trade_treaty_msg,2,205768,3,104,
_you_have_following_treaties_msg,2,205772,3,104,
_really_risk_war_msg,2,205776,3,104,
_receiving_tribute_msg,2,205780,3,104,
_outpost_destroyed_msg,2,205784,3,104,
_combat_is_reported_between_s_and_s_msg,2,205788,3,104,
_current_star_has_player,2,205792,2,104,
_current_star_has_nonplayer,2,205796,2,104,
_n_battle_stars,2,205800,3,104,
_dads,2,205804,3,106,
_ship_worths,2,205808,3,109,
_lost_colony_reason_strings,2,205812,3,110,
_msg_colony_or_outpost,2,205828,3,110,
_first_msg,2,205836,2,110,
_msgs,2,205844,2,110,
_n_msgs,2,207644,2,110,
_max_msgs,2,207652,2,110,
_msg_april1_fmt,2,207660,3,110,
_msg_defensive_spy_fmt,2,207664,3,110,
_msg_eel_spawned_fmt,2,207668,3,110,
_msg_d_ships_killed_retreating_fmt,2,207672,3,110,
_msg_offensive_spy_fmt,2,207676,3,110,
_msg_artifacts_fmt,2,207680,3,110,
_msg_scrap_leader_fmt,2,207684,3,110,
_msg_diplomacy_strings,2,207688,3,110,
_failed_retreat_reason_strings,2,207708,3,110,
_msg_failed_retreat_leader_fmt,2,207720,3,110,
_msg_spy_assassinated_fmt,2,207724,3,110,
_leader_fate_strings,2,207728,3,110,
_msg_anomaly_fmt,2,207740,3,110,
_msg_eel_vanished_fmt,2,207744,3,110,
_msg_1_ship_killed_retreating_fmt,2,207748,3,110,
_msg_spy_assassinated_victim_fmt,2,207752,3,110,
_msg_colony_1_rebel_won_fmt,2,207756,3,110,
_msg_hyperspace_beast_ate_other_ship_fmt,2,207760,3,110,
_msg_colony_android_killed_organic_fmt,2,207764,3,110,
_msg_colony_boom_fmt,2,207768,3,110,
_msg_colony_d_rebels_won_fmt,2,207772,3,110,
_msg_artemis_leader_fmt,2,207776,3,110,
_msg_lost_defending_spies_fmt,2,207780,3,110,
_msg_colony_plague_fmt,2,207784,3,110,
_msg_colony_1_rebel_lost_fmt,2,207788,3,110,
_msg_colony_1_settler_arrived_fmt,2,207792,3,110,
_msg_hyperspace_flux_fmt,2,207796,3,110,
_msg_colony_no_room_for_android_fmt,2,207800,3,110,
_msg_hyperspace_beast_ate_your_ship_fmt,2,207804,3,110,
_msg_colony_d_settlers_arrived_over_limit_fmt,2,207808,3,110,
_msg_colony_d_settlers_arrived_fmt,2,207812,3,110,
_msg_lost_attacking_spy_fmt,2,207816,3,110,
_msg_lost_defending_spy_fmt,2,207820,3,110,
_msg_colony_your_rebellion_won_fmt,2,207824,3,110,
_msg_colony_your_rebellion_lost_fmt,2,207828,3,110,
_msg_hyperspace_beast_hungry_fmt,2,207832,3,110,
_msg_artemis_fmt,2,207836,3,110,
_msg_colony_settlers_arrived_blockaded_fmt,2,207840,3,110,
_msg_colony_comet_fmt,2,207844,3,110,
_msg_colony_d_rebels_lost_fmt,2,207848,3,110,
_msg_colony_1_settler_arrived_over_limit_fmt,2,207852,3,110,
_msg_colony_built_ship_fmt,2,207856,3,110,
_msg_colony_built_auto_build_fmt,2,207860,3,110,
_msg_scrap_ship_bc_fmt,2,207864,3,110,
_s_and_s_declare_war_fmt,2,207868,3,110,
_msg_colony_starvation_both_fmt,2,207872,3,110,
_msg_colony_built_android_farmer_fmt,2,207876,3,110,
_msg_colony_starvation_food_fmt,2,207880,3,110,
_msg_lost_colony_leader_fmt,2,207884,3,110,
_msg_colony_built_refit_fmt,2,207888,3,110,
_msg_colony_assimilation_fmt,2,207892,3,110,
_msg_colony_built_android_scientist_fmt,2,207896,3,110,
_msg_colony_built_next_queue_fmt,2,207900,3,110,
_msg_colony_built_android_worker_fmt,2,207904,3,110,
_msg_lost_ship_fmt,2,207908,3,110,
_s_and_s_declare_alliance_fmt,2,207912,3,110,
_msg_colony_built_spy_fmt,2,207916,3,110,
_msg_colony_built_freighter_fmt,2,207920,3,110,
_msg_lost_colony_fmt,2,207924,3,110,
_msg_financial_fmt,2,207928,3,110,
_msg_colony_built_building_fmt,2,207932,3,110,
_msg_scrap_ship_hyperspace_fmt,2,207936,3,110,
_msg_colony_scrap_building_fmt,2,207940,3,110,
_msg_colony_starvation_ind_fmt,2,207944,3,110,
_msg_colony_genocide_fmt,2,207948,3,110,
_native_msg,2,207952,3,110,
_global_chat_string,2,207956,3,111,
_cur_colors,2,208036,3,111,
_orig_colors,2,208044,3,111,
_g_mp_screen,2,208052,3,111,
_allow_chat_mode,2,208543,2,111,
_draw_game_popup_to_back,2,208544,3,111,
_modem_disk_error,2,208548,3,112,
_incompatible_versions_error,2,208552,3,112,
_modem_diff_buffer_error,2,208556,3,112,
_sending_chunk_d_of_d_fmt,2,208560,3,112,
_lost_net_user_error,2,208564,3,112,
_only_1_host_allowed_error,2,208568,3,112,
_ambassador_left_before_you_arrived_fmt,2,208572,3,112,
_net_send_error,2,208576,3,112,
_net,2,208580,2,112,
_secret_modem_file,2,209102,3,112,
_in_receive_message,2,209119,3,112,
_answering_failed_error,2,209120,3,113,
_windows_string,2,209124,3,113,
_comm_failure_string,2,209128,3,113,
_game_full_string,2,209132,3,113,
_really_begin_game_with_unused_slots_msg,2,209136,3,113,
_no_more_player_slots_error,2,209140,3,113,
_really_start_with_only_1_msg,2,209144,3,113,
_dialing_failed_error,2,209148,3,113,
_receiving_chunk_d_of_d,2,209152,3,113,
_have_d_of_d_chunks_fmt,2,209156,3,114,
_waiting_fmt,2,209160,2,114,
_best_category,2,209164,2,115,
_something_interesting_happened,2,209188,2,116,
_your_spy_steals_fmt,2,209196,3,116,
_enemy_spy_destroys_fmt,2,209200,3,116,
_really_trash_colony_base_fmt,2,209204,3,116,
_colonize_preselected_planet_fmt,2,209208,3,116,
_enemy_spy_steals_fmt,2,209212,3,116,
_outpost_preselected_planet_fmt,2,209216,3,116,
_your_spy_destroys_fmt,2,209220,3,116,
_you_framed_fmt,2,209224,3,116,
_reports,2,209228,2,116,
_n_reports,2,210178,2,116,
_done_colonize_check,2,210180,2,116,
_done_player_reports,2,210189,2,116,
_displayed_gnn,2,210190,2,116,
_displayed_msgs,2,210191,2,116,
_russ_strings,2,210192,3,117,
_all_ai_game,2,216692,2,117,
_spy_bonuses,2,216696,3,120,
_dest_file_name,2,216728,3,122,
__pp_max_height,2,216760,2,122,
__pp_max_width,2,216762,2,122,
_variable,2,216764,3,124,
_first_char_p,2,216828,3,124,
_style_p,2,216832,3,124,
_end_char_p,2,216836,3,124,
_line_p,2,216840,3,124,
_break_p,2,216844,3,124,
_char_p,2,216848,3,124,
_para_p,2,216852,3,124,
_para_global,2,216856,2,124,
_insert_case,2,216950,3,124,
_hist_graph_palettes,2,217024,3,125,
_g_category_str_p,2,217056,3,125,
_g_how_to_str_p,2,217060,3,125,
_race_statistics_specials_help,2,217068,2,125,
_g_header_p,2,217568,2,125,
_g_selected_list_p,2,217572,2,125,
_g_tech_image_seg,2,217576,2,125,
_g_bitmap2_p,2,217580,2,125,
_g_bitmap1_p,2,217584,2,125,
_g_first_how_to_field,2,217588,3,125,
_g_first_category_field,2,217590,3,125,
_g_reference_ix,2,217592,3,125,
_race_statistics_specials_help_count,2,217594,2,125,
_g_first_list_field,2,217596,2,125,
_g_selected_app_id,2,217598,2,125,
_g_last_list_field,2,217600,2,125,
_g_prior_choice,2,217602,2,125,
_g_exit_field,2,217604,2,125,
_g_list_update_needed,2,217606,2,125,
_g_reference_screen_type,2,217607,3,125,
_race_statistics_page,2,217609,2,125,
_declare_war_buffer,2,217612,2,128,
_receiving_treaty_buffer,2,217732,2,128,
_giving_treaty_buffer,2,217812,2,128,
_netbox_seg,2,217892,2,128,
_g_mouse_seg,2,217896,3,128,
_arrow_seg,2,217900,3,128,
_g_display_p,2,217904,3,128,
_diplomacy_net_wait_buffer,2,217908,2,128,
_g_agent_group_p,2,218008,3,128,
_g_mouse_group_p,2,218012,3,128,
_diplomacy_net_requeting_buffer,2,218016,2,128,
_ignoring_str,2,218116,2,128,
_no_contact_str,2,218136,2,128,
_agent_bonus_str,2,218156,2,128,
_spy_bonus_str,2,218176,2,128,
_trade_treaty_buffer,2,218196,2,128,
_research_treaty_buffer,2,218226,2,128,
_g_agent_field,2,218256,3,128,
_g_spy_xfer_count,2,218258,3,128,
_relation_text,2,218260,2,128,
