name,offset,inferred_end,inferred_size,module_index,kind
SMACKSOUNDCHECK,1286576,1286592,16,270,4
SMACKVOLUMEPAN,1286592,1286752,160,270,4
SMACKSOUNDINTRACK,1286752,1286864,112,270,4
SMACKTOBUFFERRECT,1286864,1287504,640,270,4
SMACKGOTO,1287504,1287552,48,270,4
SMACKGETTRACKDATA,1287552,1287868,316,270,4
SMACKCOLORREMAP,1287868,1288736,868,270,4
SMACKCOLORTRANS,1288736,1288768,32,270,4
SMACKTOBUFFER,1288768,1289312,544,270,4
SMACKTOSCREEN,1289312,1290688,1376,270,4
PutWidths_,1290688,1290752,64,270,5
SMACKNEXTFRAME,1290752,1290928,176,270,4
SMACKSUMMARY,1290928,1291184,256,270,4
timeframe_,1291184,1291472,288,270,5
SMACKDOFRAME,1291472,1291696,224,270,4
doskip_,1291696,1291808,112,270,5
soundnext_,1291808,1292464,656,270,5
SMACKCLOSE,1292464,1292800,336,270,4
SMACKSOUNDONOFF,1292800,1293328,528,270,4
SMACKFRAMERATE,1293328,1293360,32,270,4
SMACKSIMULATE,1293360,1293376,16,270,4
SMACKOPEN,1293376,1295504,2128,270,4
GetFirstTrack_,1295504,1295552,48,270,5
soundopen_,1295552,1296192,640,270,5
setuptheframe_,1296192,1297056,864,270,5
gotoframe_,1297056,1297680,624,270,5
readframe_,1297680,1297744,64,270,5
blockread_,1297744,1298432,688,270,5
backgroundload_,1298432,1298704,272,270,5
smkmalloc_,1298704,1298745,41,270,5
abs_,1298745,1298752,7,271,4
ungetc_,1298752,1298882,130,272,4
cget_,1298882,1298889,7,273,5
uncget_,1298889,1298897,8,273,5
__scnf_,1298897,1299480,583,273,4
get_opt_,1299480,1299725,245,273,5
scan_white_,1299725,1299788,63,273,5
scan_char_,1299788,1299937,149,273,5
scan_string_,1299937,1300228,291,273,5
report_scan_,1300228,1300322,94,273,5
makelist_,1300322,1300389,67,273,5
scan_arb_,1300389,1300639,250,273,5
scan_float_,1300639,1301430,791,273,5
scan_int_,1301430,1301926,496,273,5
radix_value_,1301926,1301965,39,273,5
cgetw_,1301965,1302003,38,273,5
ComInit_,1302003,1302394,391,274,4
ComEnd_,1302394,1302570,176,274,4
ComDoComms_,1302570,1302633,63,274,4
ComSendUserMessage_,1302633,1303026,393,274,4
GetMessages_,1303026,1303311,285,274,4
HandleUserMessage_,1303311,1303593,282,274,4
ComReleaseComms_,1303593,1303659,66,274,4
SendKeepAlive_,1303659,1303929,270,274,4
HandleKeepAlive_,1303929,1304264,335,274,4
CheckKeepAlive_,1304264,1304410,146,274,4
SendPDU_,1304410,1304563,153,274,4
hostInDescStation_,1304563,1304659,96,274,4
setHostLastKeepAlive_,1304659,1304752,93,274,4
InitModemTransportLayer_,1304752,1304929,177,275,4
UninitModemTransportLayer_,1304929,1305006,77,275,4
Send_Receive_Ack_,1305006,1305102,96,275,4
Send_Receive_Nack_,1305102,1305198,96,275,4
Modem_Send_Message_,1305198,1305266,68,275,4
Modem_Status_,1305266,1305332,66,275,4
Send_Modem_Message_,1305332,1305927,595,275,4
Get_Received_Ack_,1305927,1306018,91,275,4
Modem_Clear_,1306018,1306073,55,275,4
Modem_Update_,1306073,1306229,156,275,4
Receive_Modem_Packet_,1306229,1307039,810,275,4
StartNovellConnection_,1307039,1307287,248,276,5
NetOpen_,1307287,1307379,92,276,4
NetSend_,1307379,1307701,322,276,4
NetPoll_,1307701,1307854,153,276,4
NetEnd_,1307854,1308049,195,276,4
EnterNet_,1308049,1308807,758,276,5
SendAssertStationPDU_,1308807,1308986,179,276,5
AddHostToDescStation_,1308986,1309511,525,276,4
AddThisHostToDescStation_,1309511,1309872,361,276,4
RemoveHostFromDescStation_,1309872,1310011,139,276,4
GetTempStationID_,1310011,1310149,138,276,4
Get_Network_Address_,1310149,1310438,289,276,4
Load_Kernel_,1310438,1310732,294,276,4
__doserror_,1310732,1310751,19,277,4
LBX_Open_File_,1310751,1311087,336,278,4
LBX_Add_File_,1311087,1311636,549,278,4
LBX_Add_Data_File_,1311636,1312181,545,278,4
LBX_Extract_File_,1312181,1312660,479,278,4
Read_LBX_File_Type_,1312660,1312765,105,278,4
Read_LBX_File_Entry_Count_,1312765,1312867,102,278,4
Repeat_LBX_File_,1312867,1313067,200,278,4
File_Size_,1313067,1313162,95,279,4
fileExists_,1313162,1313240,78,279,4
unlink_,1313240,1313273,33,280,4
rename_,1313273,1313319,46,281,4
__getctime_,1313319,1313514,195,282,4
mktime_,1313514,1313854,340,283,4
__CacheOSTZ_,1313854,1313938,84,284,4
tryOSTimeZone_,1313938,1313962,24,284,5
tzset_,1313962,1313976,14,284,4
__parse_tz_,1313976,1314031,55,284,4
parse_time_,1314031,1314067,36,284,5
parse_offset_,1314067,1314364,297,284,5
parse_rule_,1314364,1314830,466,284,5
__brktime_,1314830,1315107,277,285,4
_gmtime_,1315107,1315137,30,285,4
gmtime_,1315137,1315150,13,285,4
__leapyear_,1315150,1315209,59,286,4
calc_yday_,1315209,1315438,229,286,5
check_order_,1315438,1315490,52,286,5
__isindst_,1315490,1316197,707,286,4
time_less_,1316197,1316245,48,286,5
getche_,1316245,1316274,29,287,4
__MemAllocator,1316274,1316442,168,288,4
__MemFree,1316442,1316709,267,288,4
__unlink_,1316709,1316790,81,290,5
__FreeDPMIBlocks_,1316790,1316882,92,290,4
__ReAllocDPMIBlock_,1316882,1317137,255,290,4
__LinkUpNewMHeap_,1317137,1317253,116,290,5
__LastFree_,1317253,1317333,80,290,4
RationalAlloc_,1317333,1317542,209,290,5
__CreateNewNHeap_,1317542,1317718,176,290,5
__ExpandDGROUP_,1317718,1318050,332,290,4
__AdjustAmount_,1318050,1318175,125,290,5
__nmemneed_,1318175,1318178,3,291,4
putch_,1318178,1318208,30,292,4
HMReset_,1318208,1318228,20,293,4
_icat_,1318228,1318312,84,293,5
HMSetRegister_,1318312,1318572,260,293,4
HMSetAutoAnswerRingCount_,1318572,1318584,12,293,4
HMGetIncomingRingCount_,1318584,1318600,16,293,4
HMSetEscapeCode_,1318600,1318620,20,293,4
HMSetEndOfLineCharacter_,1318620,1318640,20,293,4
HMSetLineFeedCharacter_,1318640,1318660,20,293,4
HMSetBackspaceCharacter_,1318660,1318680,20,293,4
HMSetWaitForDialToneTime_,1318680,1318696,16,293,4
HMSetWaitTimeForCarrier_,1318696,1318712,16,293,4
HMSetPauseTimeForComma_,1318712,1318728,16,293,4
HMSetCDResponseTime_,1318728,1318744,16,293,4
HMSetCarrierDisconnectTime_,1318744,1318760,16,293,4
HMSetTouchToneDuration_,1318760,1318776,16,293,4
HMSetEscapeCodeGuardTime_,1318776,1318792,16,293,4
HMGetUARTStatus_,1318792,1318808,16,293,4
HMGetOptionRegister_,1318808,1318824,16,293,4
HMGetFlagRegister_,1318824,1318840,16,293,4
HMGoOnline_,1318840,1318868,28,293,4
HMSetDialingMethod_,1318868,1318904,36,293,4
HMDial_,1318904,1319048,144,293,4
HMRepeatLastCommand_,1319048,1319076,28,293,4
HMDialInAnswerMode_,1319076,1319260,184,293,4
HMDialAndReturnToCommandMode_,1319260,1319444,184,293,4
HMAnswer_,1319444,1319472,28,293,4
_hm3_,1319472,1319640,168,293,5
HMSetCarrier_,1319640,1319672,32,293,4
HMSetEchoMode_,1319672,1319704,32,293,4
HMSetFullDuplexMode_,1319704,1319736,32,293,4
HMSetHookSwitch_,1319736,1319768,32,293,4
HMSetSpeaker_,1319768,1319800,32,293,4
HMReturnNoResultCodes_,1319800,1319832,32,293,4
HMSelectExtendedResultCodes_,1319832,1319864,32,293,4
HMSetVerboseMode_,1319864,1319896,32,293,4
HMWaitForOK_,1319896,1319908,12,293,4
HMFixedDelay_,1319908,1319916,8,293,4
HMSetUpEchoRoutine_,1319916,1319924,8,293,4
HMSetUpAbortKey_,1319924,1319932,8,293,4
HMSendString_,1319932,1320144,212,293,4
HMSendStringNoWait_,1320144,1320188,44,293,4
HMGetRegister_,1320188,1320592,404,293,4
HMInputLine_,1320592,1320788,196,293,4
HMSetBackspaceCharacterVB_,1320788,1320808,20,293,4
HMSetEndOfLineCharacterVB_,1320808,1320828,20,293,4
HMSetEscapeCodeVB_,1320828,1320848,20,293,4
HMSetLineFeedCharacterVB_,1320848,1320880,32,293,4
ClearRXBuffer_,1320880,1320928,48,294,4
GetDsr_,1320928,1320948,20,295,4
GetCd_,1320948,1320972,24,295,4
GetRi_,1320972,1320992,20,295,4
GetCts_,1320992,1321024,32,295,4
SetDefaultBufferSize_,1321024,1321040,16,296,4
_GetModemStatusGreenleafFast_,1321040,1321108,68,297,5
_GetLineStatusGreenleafFast_,1321108,1321268,160,297,5
_ClearLineStatusGreenleafFast_,1321268,1321400,132,297,5
_SendBreakGreenleafFast_,1321400,1321564,164,297,5
_ReadBufferGreenleafFast_,1321564,1321932,368,297,5
_SetDTRGreenleafFast_,1321932,1322044,112,297,5
_SetRTSGreenleafFast_,1322044,1322156,112,297,5
_CloseGreenleafFast_,1322156,1322688,532,297,5
_PortCloseGreenleafFast_,1322688,1322752,64,297,5
_PutcGreenleafFast_,1322752,1322956,204,297,5
_WriteBufferGreenleafFast_,1322956,1323288,332,297,5
_ClearTXBufferGreenleafFast_,1323288,1323448,160,297,5
_GetTXSpaceFreeGreenleafFast_,1323448,1323612,164,297,5
_GetTXSpaceUsedGreenleafFast_,1323612,1323776,164,297,5
_GetRXSpaceFreeGreenleafFast_,1323776,1323848,72,297,5
_GetRXSpaceUsedGreenleafFast_,1323848,1323912,64,297,5
_RtsCtsGreenleafFast_,1323912,1324064,152,297,5
_DtrDsrGreenleafFast_,1324064,1324216,152,297,5
_GetcGreenleafFast_,1324216,1324440,224,297,5
_PeekcGreenleafFast_,1324440,1324560,120,297,5
_BlockGreenleafFast_,1324560,1324728,168,297,5
_PortSetGreenleafFast_,1324728,1325056,328,297,5
LinkToInterrupt_,1325056,1325420,364,297,5
_OpenGreenleafFast_,1325420,1326040,620,297,5
PortOpenGreenleafFast_,1326040,1326336,296,297,4
FastSetPortHardware_,1326336,1326420,84,297,4
FastGetPortHardware_,1326420,1326544,124,297,4
FastSet16550TriggerLevel_,1326544,1326580,36,297,4
FastSet16550UseTXFifos_,1326580,1326586,6,297,4
fprintf_,1326586,1326619,33,298,4
stackavail_,1326619,1326628,9,299,4
__CommonInit_,1326628,1326733,105,300,4
__exit_with_msg_,1326733,1326738,5,303,4
__fatal_runtime_error_,1326738,1326767,29,303,4
segread_,1326767,1326807,40,304,4
__delay_init_,1326807,1326857,50,305,4
__delay_,1326857,1326911,54,305,4
file_putc_,1326911,1326928,17,306,5
__fprtf_,1326928,1327063,135,306,4
_DLL_read,1327063,1327166,103,307,5
_MEM_use_malloc,1327166,1327218,52,307,4
_MEM_use_free,1327218,1327270,52,307,4
_MEM_alloc_lock,1327270,1327340,70,307,4
_MEM_free_lock,1327340,1327396,56,307,4
_MEM_alloc_DOS,1327396,1327570,174,307,4
_MEM_free_DOS,1327570,1327645,75,307,4
_VMM_lock_range,1327645,1327839,194,307,4
_VMM_unlock_range,1327839,1328033,194,307,4
_VMM_lock,1328033,1328085,52,307,4
_VMM_unlock,1328085,1328137,52,307,4
_DLL_size,1328137,1328475,338,307,4
_DLL_load,1328475,1329780,1305,307,4
_FILE_error,1329780,1329818,38,307,4
_FILE_size,1329818,1329944,126,307,4
_FILE_read,1329944,1330214,270,307,4
_FILE_write,1330214,1330388,174,307,4
_FILE_append,1330388,1330560,172,307,4
_AIL_API_lock,1330560,1330573,13,308,4
_AIL_API_unlock,1330573,1330586,13,308,4
_API_timer,1330586,1330880,294,308,4
_set_PIT_divisor,1330880,1330928,48,308,4
_set_PIT_period,1330928,1330979,51,308,4
_program_timers,1330979,1331080,101,308,4
_AILA_startup,1331080,1331318,238,308,4
_AILA_shutdown,1331318,1331377,59,308,4
_AIL_API_get_real_vect,1331377,1331421,44,308,4
_AIL_API_set_real_vect,1331421,1331460,39,308,4
_thunk_proc,1331460,1331545,85,308,4
_AIL_API_set_USE16_ISR,1331545,1332079,534,308,4
_AIL_API_restore_USE16_ISR,1332079,1332148,69,308,4
_AIL_API_disable_interrupts,1332148,1332152,4,308,4
_AIL_API_restore_interrupts,1332152,1332173,21,308,4
_AIL_switch_stack,1332173,1332227,54,308,4
_AIL_restore_stack,1332227,1332255,28,308,4
_AIL_API_call_driver,1332255,1332473,218,308,4
_AIL_API_delay,1332473,1332534,61,308,4
_AIL_API_background,1332534,1332546,12,308,4
_AIL_API_register_timer,1332546,1332617,71,308,4
_AIL_API_set_timer_user,1332617,1332657,40,308,4
_AIL_API_release_timer_handle,1332657,1332696,39,308,4
_AIL_API_release_all_timers,1332696,1332732,36,308,4
_AIL_API_start_timer,1332732,1332780,48,308,4
_AIL_API_start_all_timers,1332780,1332816,36,308,4
_AIL_API_stop_timer,1332816,1332864,48,308,4
_AIL_API_stop_all_timers,1332864,1332900,36,308,4
_AIL_API_set_timer_period,1332900,1332948,48,308,4
_AIL_API_set_timer_frequency,1332948,1332996,48,308,4
_AIL_API_set_timer_divisor,1332996,1333062,66,308,4
_AIL_API_interrupt_divisor,1333062,1333074,12,308,4
_AILA_VMM_lock,1333074,1333111,37,308,4
getenv_,1333111,1333208,97,309,4
AIL_start_,1333208,1333345,137,310,4
_AIL_driver_server,1333345,1333424,79,310,5
_ASC_val,1333424,1333585,161,310,5
_AIL_API_read_INI,1333585,1334297,712,310,4
_AIL_API_set_preference,1334297,1334322,25,310,4
_AIL_API_install_driver,1334322,1334882,560,310,4
_AIL_API_uninstall_driver,1334882,1335045,163,310,4
_AIL_API_get_IO_environment,1335045,1335158,113,310,4
_AIL_API_startup,1335158,1335420,262,310,4
_AIL_API_shutdown,1335420,1335465,45,310,4
AIL_end_,1335465,1335600,135,310,4
isatty_,1335600,1335639,39,311,4
setbuf_,1335639,1335668,29,312,4
convDec_,1335668,1335719,51,313,5
_asctime_,1335719,1335956,237,313,4
_ctime_,1335956,1335981,25,313,4
ctime_,1335981,1335986,5,313,4
asctime_,1335986,1336000,14,313,4
AILSS_start_,1336000,1336192,192,314,4
_SS_start_DIG_driver_playback,1336192,1336272,80,314,5
_SS_stop_DIG_driver_playback,1336272,1336320,48,314,5
_SS_build_amplitude_tables,1336320,1336960,640,314,5
_SS_serve,1336960,1337456,496,314,5
_SS_configure_buffers,1337456,1338608,1152,314,5
_SS_attempt_DIG_detection,1338608,1338864,256,314,5
_SS_destroy_DIG_driver,1338864,1339040,176,314,5
_SS_construct_DIG_driver,1339040,1340592,1552,314,5
_AIL_API_install_DIG_driver_file,1340592,1340720,128,314,4
_AIL_API_install_DIG_driver_image,1340720,1340784,64,314,4
_AIL_API_install_DIG_INI,1340784,1340880,96,314,4
_AIL_API_uninstall_DIG_driver,1340880,1340896,16,314,4
_AIL_API_active_sample_count,1340896,1340944,48,314,4
_AIL_API_allocate_sample_handle,1340944,1341056,112,314,4
_AIL_API_release_sample_handle,1341056,1341072,16,314,4
_AIL_API_init_sample,1341072,1341248,176,314,4
_AIL_API_sample_status,1341248,1341264,16,314,4
_AIL_API_set_sample_address,1341264,1341312,48,314,4
_AIL_API_set_sample_type,1341312,1341360,48,314,4
_AIL_API_sample_playback_rate,1341360,1341376,16,314,4
_AIL_API_set_sample_playback_rate,1341376,1341392,16,314,4
_AIL_API_sample_volume,1341392,1341408,16,314,4
_AIL_API_set_sample_volume,1341408,1341440,32,314,4
_AIL_API_sample_pan,1341440,1341456,16,314,4
_AIL_API_set_sample_pan,1341456,1341488,32,314,4
_AIL_API_sample_position,1341488,1341520,32,314,4
_AIL_API_set_sample_position,1341520,1341552,32,314,4
_AIL_API_sample_loop_count,1341552,1341584,32,314,4
_AIL_API_set_sample_loop_count,1341584,1341600,16,314,4
_AIL_API_start_sample,1341600,1341728,128,314,4
_AIL_API_stop_sample,1341728,1341760,32,314,4
_AIL_API_resume_sample,1341760,1341792,32,314,4
_AIL_API_end_sample,1341792,1341872,80,314,4
_AIL_API_register_SOB_callback,1341872,1341904,32,314,4
_AIL_API_register_EOB_callback,1341904,1341936,32,314,4
_AIL_API_register_EOS_callback,1341936,1341968,32,314,4
_AIL_API_set_sample_user_data,1341968,1342000,32,314,4
_AIL_API_sample_user_data,1342000,1342048,48,314,4
_AIL_API_minimum_sample_buffer_size,1342048,1342208,160,314,4
_AIL_API_load_sample_buffer,1342208,1342352,144,314,4
_AIL_API_sample_buffer_ready,1342352,1342448,96,314,4
AILSS_end_,1342448,1342632,184,314,4
AILSFILE_start_,1342632,1342676,44,315,4
_AIL_VOC_block_len,1342676,1342686,10,315,5
_AIL_VOC_terminate,1342686,1342780,94,315,5
_AIL_WAV_EOS,1342686,1342780,94,315,5
_AIL_process_VOC_block,1342780,1343401,621,315,5
_AIL_VOC_EOS,1343401,1343417,16,315,5
_AIL_process_WAV_image,1343417,1343651,234,315,5
_AIL_API_allocate_file_sample,1343651,1343950,299,315,4
_AIL_API_set_sample_file,1343950,1344166,216,315,4
_AIL_API_register_EOF_callback,1344166,1344194,28,315,4
AILSFILE_end_,1344194,1344240,46,315,4
AILXMIDI_start_,1344240,1344496,256,316,4
_XMI_message_size,1344496,1344592,96,316,5
_XMI_flush_buffer,1344592,1344672,80,316,5
_XMI_MIDI_message,1344672,1344960,288,316,5
_XMI_sysex_message,1344960,1345152,192,316,5
_XMI_read_VLN,1345152,1345200,48,316,5
_XMI_swap,1345200,1345264,64,316,5
_XMI_find_sequence,1345264,1345552,288,316,5
_XMI_read_log,1345552,1346384,832,316,5
_XMI_send_channel_voice_message,1346384,1347488,1104,316,5
_XMI_flush_note_queue,1347488,1347696,208,316,5
_XMI_flush_channel_notes,1347696,1347872,176,316,5
_XMI_refresh_channel,1347872,1348400,528,316,5
_XMI_init_sequence_state,1348400,1348576,176,316,5
_XMI_rewind_sequence,1348576,1348608,32,316,5
_XMI_update_volume,1348608,1348672,64,316,5
_XMI_serve,1348672,1350512,1840,316,5
_XMI_attempt_MDI_detection,1350512,1350720,208,316,5
_XMI_destroy_MDI_driver,1350720,1350816,96,316,5
_XMI_construct_MDI_driver,1350816,1352512,1696,316,5
_AIL_API_install_MDI_driver_file,1352512,1352640,128,316,4
_AIL_API_install_MDI_driver_image,1352640,1352704,64,316,4
_AIL_API_install_MDI_INI,1352704,1352800,96,316,4
_AIL_API_uninstall_MDI_driver,1352800,1352816,16,316,4
_AIL_API_set_GTL_filename_prefix,1352816,1352944,128,316,4
_AIL_API_allocate_sequence_handle,1352944,1353072,128,316,4
_AIL_API_release_sequence_handle,1353072,1353104,32,316,4
_AIL_API_init_sequence,1353104,1354048,944,316,4
_AIL_API_start_sequence,1354048,1354112,64,316,4
_AIL_API_stop_sequence,1354112,1354320,208,316,4
_AIL_API_resume_sequence,1354320,1354464,144,316,4
_AIL_API_end_sequence,1354464,1354512,48,316,4
_AIL_API_set_sequence_loop_count,1354512,1354528,16,316,4
_AIL_API_set_sequence_tempo,1354528,1354640,112,316,4
_AIL_API_set_sequence_volume,1354640,1354768,128,316,4
_AIL_API_sequence_status,1354768,1354784,16,316,4
_AIL_API_sequence_loop_count,1354784,1354816,32,316,4
_AIL_API_sequence_tempo,1354816,1354832,16,316,4
_AIL_API_sequence_volume,1354832,1354848,16,316,4
_AIL_API_timbre_status,1354848,1354912,64,316,4
_AIL_API_install_timbre,1354912,1355168,256,316,4
_AIL_API_protect_timbre,1355168,1355232,64,316,4
_AIL_API_unprotect_timbre,1355232,1355296,64,316,4
_AIL_API_active_sequence_count,1355296,1355344,48,316,4
_AIL_API_controller_value,1355344,1355392,48,316,4
_AIL_API_channel_notes,1355392,1355456,64,316,4
_AIL_API_sequence_position,1355456,1355568,112,316,4
_AIL_API_branch_index,1355568,1355712,144,316,4
_AIL_API_register_prefix_callback,1355712,1355744,32,316,4
_AIL_API_register_trigger_callback,1355744,1355776,32,316,4
_AIL_API_register_sequence_callback,1355776,1355808,32,316,4
_AIL_API_register_event_callback,1355808,1355840,32,316,4
_AIL_API_register_timbre_callback,1355840,1355872,32,316,4
_AIL_API_set_sequence_user_data,1355872,1355904,32,316,4
_AIL_API_sequence_user_data,1355904,1355936,32,316,4
_AIL_API_register_ICA_array,1355936,1355952,16,316,4
_AIL_API_lock_channel,1355952,1356368,416,316,4
_AIL_API_release_channel,1356368,1356672,304,316,4
_AIL_API_map_sequence_channel,1356672,1356736,64,316,4
_AIL_API_true_sequence_channel,1356736,1356768,32,316,4
_AIL_API_send_channel_voice_message,1356768,1356944,176,316,4
_AIL_API_send_sysex_message,1356944,1357088,144,316,4
AILXMIDI_end_,1357088,1357844,756,316,4
AILXDIG_start_,1357844,1357888,44,317,4
_XMI_write_log,1357888,1358325,437,317,5
WVL_search_,1358325,1358366,41,317,4
XDIG_set_volume_,1358366,1358474,108,317,4
XDIG_set_pitch_,1358474,1358740,266,317,4
_XDIG_TIMB_trap,1358740,1358777,37,317,4
_XDIG_MIDI_trap,1358777,1359789,1012,317,4
_AIL_API_create_wave_synthesizer,1359789,1360165,376,317,4
_AIL_API_destroy_wave_synthesizer,1360165,1360249,84,317,4
AILXDIG_end_,1360249,1360292,43,317,4
__int386x_,1360292,1360385,93,318,4
_DoINTR_,1360385,1361282,897,318,4
_no_support_loaded_,1361282,1361300,18,319,5
__IOMode_,1361300,1361385,85,321,4
__SetIOMode_,1361385,1361406,21,321,4
__InitFiles_,1361406,1361525,119,322,4
__full_io_exit_,1361525,1361537,12,323,4
fcloseall_,1361537,1361542,5,323,4
docloseall_,1361542,1361630,88,323,5
intdos_,1361630,1361712,82,324,4
DEFSMACKTIMERSETUP,1361712,1361888,176,325,5
DEFSMACKTIMERDONE,1361888,1361904,16,325,5
DEFWINSMACKTIMERREAD,1361904,1361936,32,325,5
DEFSMACKTIMERREAD,1361936,1362000,64,325,5
_radopen,1362000,1362033,33,326,4
_raderase,1362033,1362057,24,326,4
_radcreate,1362057,1362089,32,326,4
_radread,1362089,1362165,76,326,4
_radwrite,1362165,1362241,76,326,4
_radseekbegin,1362241,1362277,36,326,4
_radseekcur,1362277,1362283,6,326,4
_radseekend,1362283,1362289,6,326,4
_radclose,1362289,1362303,14,326,4
_IsRemote,1362303,1362333,30,326,4
_radgetfiletime,1362333,1362360,27,326,4
_radsetfiletime,1362360,1362394,34,326,4
__FDFS,1362394,1362470,76,328,4
Compress_Data_,1362470,1362704,234,329,4
Uncompress_Data_,1362704,1362926,222,329,4
buffer_remove_symbol_from_stream_,1362926,1363246,320,329,4
buffer_initialize_arithmetic_decoder_,1363246,1363356,110,329,4
buffer_encode_symbol_,1363356,1363718,362,329,4
buffer_flush_arithmetic_encoder_,1363718,1363841,123,329,4
CompressFile_,1363841,1364266,425,329,4
ExpandFile_,1364266,1364709,443,329,4
initialize_model_,1364709,1364889,180,329,4
uninit_model_,1364889,1364967,78,329,4
update_model_,1364967,1365217,250,329,4
convert_int_to_symbol_,1365217,1365426,209,329,4
get_symbol_scale_,1365426,1365489,63,329,4
convert_symbol_to_int_,1365489,1365643,154,329,4
